Timestamp,Open,High,Low,Close,Volume1,Volume2,Volume3,f
1705593600000,42627.8,42627.8,40676,40907.9,16011658,160116.58,6622818092.929,1
1705507200000,42483,42928,42207,42627.8,7034914,70349.14,2998124062.136,1
1705420800000,43256.2,43604.1,42361.1,42483.1,9025543,90255.43,3872035977.561,1
1705334400000,42280,43388,42042.1,43256.2,11062526,110625.26,4735466688.135,1
1705248000000,42897.9,43020,41718,42280,9585493,95854.93,4070279515.681,1
1705161600000,43157.3,43193.3,42561,42897.8,5158653,51586.53,2211074365.593,1
1705075200000,44474.6,44698,41275.9,43157.3,19535662,195356.62,8430141297.314,1
1704988800000,46795.7,47036,44350,44474.7,17105057,171050.57,7851718439.212,1
1704902400000,45557.1,49000,44755.9,46795.8,32713607,327136.07,15279041934.182,1
1704816000000,46865.3,48515.9,44289,45557.1,21677989,216779.89,9930605378.756,1
1704729600000,44971.9,47358,44787.4,46865.3,20774583,207745.83,9663567702.029,1
1704643200000,44054,45492,43173.9,44972,15457991,154579.91,6843485585.169,1
1704556800000,43866.8,44489.3,43616.9,44054.1,6053910,60539.1,2667897055.046,1
1704470400000,43501.9,44434.5,43071.6,43866.8,7621973,76219.73,3333759107.968,1
1704384000000,44058.1,45063.2,42249.4,43502,17148586,171485.86,7519898584.507,1
1704297600000,42976.9,44366,41700,44058,15945174,159451.74,6872050318.694,1
1704211200000,45195.7,45535.5,40183.9,42973.8,25150980,251509.8,10941646545.654,1
1704124800000,42800,45900,42675,45195.7,19496388,194963.88,8754843957.304,1
1704038400000,42469.9,42869.7,42080,42799.8,6817824,68178.24,2900600285.392,1
1703952000000,42374.1,42918,41967.2,42469.9,7759786,77597.86,3293470565.065,1
1703865600000,42272.3,42433.2,41234.6,42374.1,11215649,112156.49,4707831963.235,1
1703779200000,42460,43141.2,42107.9,42272.2,11771418,117714.18,5012105367.322,1
1703692800000,42995.9,43826.5,42419,42460,11549004,115490.04,4980496194.785,1
1703606400000,42402.2,43250,41625,42994.1,11751799,117517.99,5000060143.955,1
1703520000000,43652.4,43753.6,42104.1,42402.1,10190140,101901.4,4375665645.654,1
1703433600000,43691.1,43835,42506,43650.3,8834856,88348.56,3822564021.092,1
1703347200000,43760.9,43968,43407,43691.1,4859421,48594.21,2123739406.148,1
1703260800000,43675.8,44076.2,43268.9,43760.9,6275564,62755.64,2741142349.872,1
1703174400000,43827.3,44444,43377.6,43675.8,11703028,117030.28,5127875512.361,1
1703088000000,44059.9,44278.3,43235.9,43827.4,15052800,150528,6588669628.44,1
1703001600000,42491.2,44341.5,41813,44059.9,15712557,157125.57,6758598003.151,1
1702915200000,41268.2,43500,41154,42491.1,14769802,147698.02,6291051369.204,1
1702828800000,41820.5,42446.4,40555,41268.2,15071794,150717.94,6235024231.942,1
1702742400000,42606.8,42729,41500,41820.4,7470610,74706.1,3141472854.483,1
1702656000000,41897.9,42612,41600,42606.7,7812310,78123.1,3293400885.873,1
1702569600000,42444.5,43445.5,41652,41898,13696618,136966.18,5848020710,1
1702483200000,41942,43525.5,41216.1,42444.4,20019988,200199.88,8527102856.418,1
1702396800000,41360,41958.9,40518.8,41941,14324745,143247.45,5901531501.481,1
1702310400000,41817.2,42116,40228,41360.1,20689297,206892.97,8559743550.086,1
1702224000000,43917.4,44075.4,40200,41817.1,20941898,209418.98,8859906219.996,1
1702137600000,44055,44117,43500,43917.3,5881811,58818.11,2578436898.208,1
1702051200000,43768.3,44747,43642.5,44055,10404691,104046.91,4588498365.933,1
1701964800000,43682.9,44069.4,43081,43768.2,12192073,121920.73,5304749580.424,1
1701878400000,43788.3,44156.3,42850,43682.9,14586937,145869.37,6353501778.623,1
1701792000000,42265.9,44547.4,42130,43788.2,28558823,285588.23,12473925664.69,1
1701705600000,41269.3,42520.3,41174.4,42266,14851976,148519.76,6218922139.008,1
1701619200000,39767.7,42170.8,39428.7,41269.3,25114875,251148.75,10313513220.289,1
1701532800000,38804.1,39900,38700,39767.7,11409819,114098.19,4497725249.713,1
1701446400000,38409.9,39000,38391.8,38804,7098931,70989.31,2751489938.661,1
1701360000000,37622,38862,37532.5,38409.9,12428307,124283.07,4755080125,1
1701273600000,37824,38139.7,37411,37622,9747265,97472.65,3681565287.776,1
1701187200000,37516.2,38504,37516.2,37823.1,17697812,176978.12,6726485778.549,1
1701100800000,36763.3,37591.5,36711.7,37516.2,8989994,89899.94,3339593477.346,1
1701014400000,37432.6,37763,36730,36763.3,11169578,111695.78,4156889507.897,1
1700928000000,37702.4,37890,37250,37432.7,4686535,46865.35,1761863440.78,1
1700841600000,38220.1,38347.2,37549.1,37702.4,6864359,68643.59,2594472194.462,1
1700755200000,36945.1,38437.2,36920,38220,12900814,129008.14,4867137569.452,1
1700668800000,36484.7,37878,36372,36945,12299664,122996.64,4585424320.572,1
1700582400000,36972.5,37531.9,35603.8,36485.8,16646561,166465.61,6089421934.805,1
1700496000000,37460,37770,36222.7,36973.9,17320795,173207.95,6424915702.26,1
1700409600000,36574.1,37516.7,36516,37460,10723556,107235.56,3982855062.912,1
1700323200000,36662.3,36859.1,36384.1,36574,4522126,45221.26,1653869395.888,1
1700236800000,36049.9,36940,35902,36662.3,7494975,74949.75,2730041516.792,1
1700150400000,36399.9,36674,35490,36049.9,14416057,144160.57,5218366566.856,1
1700064000000,36407.9,37983.2,36210,36398.4,21916215,219162.15,8150953394.963,1
1699977600000,36152.7,36433.8,34455,36406.8,14589390,145893.9,5211282786.203,1
1699891200000,36850,37042,35725,36152.6,12453147,124531.47,4541161404.565,1
1699804800000,37158.7,37455.5,36530,36850,8290071,82900.71,3063376785.315,1
1699718400000,37050.1,37232.2,36613,37158.7,5099275,50992.75,1887627979.019,1
1699632000000,37080.1,37572.3,36901.9,37050,7626564,76265.64,2836276940.721,1
1699545600000,37130.1,37260,35518.8,37080,20092668,200926.68,7355006087.842,1
1699459200000,35224,38129.5,35185,37130.1,31170871,311708.71,11413709239.543,1
1699372800000,34726.2,35915,34560,35224.1,12552977,125529.77,4434286185.331,1
1699286400000,35079,35149.5,34516.5,34726.1,7766791,77667.91,2704988367.911,1
1699200000000,34890,35432.8,34388,35079,11309488,113094.88,3958973641.717,1
1699113600000,34713.7,35331.5,34688,34890.1,7382799,73827.99,2587664510.442,1
1699027200000,34756.1,35079.4,34320,34713.6,7086275,70862.75,2457170047.714,1
1698940800000,34634.8,35098.9,34123,34753.3,14781913,147819.13,5106876380.614,1
1698854400000,34283.5,35996.4,34273.9,34634.9,20647206,206472.06,7259653814.61,1
1698768000000,34271.8,35230.7,34051,34283.6,13125382,131253.82,4535585977.003,1
1698681600000,34660.4,34660.4,34004.7,34271.8,10946223,109462.23,3756760153.906,1
1698595200000,34440.2,34882.2,34101.5,34660.4,11175614,111756.14,3858294027.396,1
1698508800000,34199.5,34560,33929.2,34439.3,5304595,53045.95,1816177648.082,1
1698422400000,33999,34557.7,33350,34199.4,9208802,92088.02,3126171827.609,1
1698336000000,34050.4,34288.8,33746.2,33999,9973119,99731.19,3394495299.959,1
1698249600000,34843.6,35160,33840.2,34050.4,16099797,160997.97,5547925984.84,1
1698163200000,33681.7,35066,33380,34843.6,21085540,210855.4,7204038253.224,1
1698076800000,30878.2,35998,30609.9,33681.8,55993406,559934.06,18680707888.98,1
1697990400000,29830.9,30988,29716.2,30878.3,20726270,207262.7,6324856809.595,1
1697904000000,29930.8,30399.5,29626.5,29830.9,11503053,115030.53,3449891778.611,1
1697817600000,29554.7,29993.5,29314,29930.9,8247322,82473.22,2447049566.4,1
1697731200000,28677.5,30279.8,28450,29554.7,26941794,269417.94,7903872442.278,1
1697644800000,28246.9,28823,28092.4,28677.4,11817391,118173.91,3361182716.481,1
1697558400000,28459.8,29000,28132,28247,13596336,135963.36,3876414471.818,1
1697472000000,28069.1,28820,28063.8,28459.7,16329924,163299.24,4634424618.131,1
1697385600000,26895.5,30680,26889,28069.1,34644193,346441.93,9750889483.37,1
1697299200000,26944.9,26971.8,26774.1,26895.4,2917465,29174.65,784150498.73,1
1697212800000,26707.5,27130,26681,26945,6181512,61815.12,1662921082.795,1
1697126400000,26677.7,26980,26545.5,26707.5,8575639,85756.39,2296682099.741,1
1697040000000,26780.1,26948,26531.1,26677.7,10572646,105726.46,2828160610.368,1
1696953600000,27407.4,27517.6,26690.3,26780.1,15458325,154583.25,4196574664.477,1
1696867200000,27447.4,27748.7,27260,27407.5,11210601,112106.01,3084622171.262,1
1696780800000,27900,27995,27370,27447.3,9895313,98953.13,2737802082.182,1
1696694400000,27945.1,28096.8,27676,27900,7148545,71485.45,1994862364.035,1
1696608000000,27940.2,28333,27785.3,27945.1,7770781,77707.81,2173263910.378,1
1696521600000,27550.6,28058,27169.1,27940.1,15792512,157925.12,4354306762.709,1
1696435200000,27405.2,28131.9,27382.8,27550.6,15507011,155070.11,4304391250.655,1
1696348800000,27345.3,27650,27150.9,27405.2,9484680,94846.8,2600350937.327,1
1696262400000,28026.9,28126.8,27222,27345.3,14868926,148689.26,4109374726.815,1
1696176000000,27144.3,28607.8,27027.2,28026.9,20050799,200507.99,5627974417.183,1
1696089600000,26994.1,27294.5,26939.1,27144.3,4615894,46158.94,1251511613.52,1
1696003200000,26888.9,27093.8,26745.5,26994.2,3913807,39138.07,1053790872.277,1
1695916800000,27028.3,27327.4,26650,26888.9,15592129,155921.29,4211935491.797,1
1695830400000,26305.3,27090,26106,27028.3,13709462,137094.62,3639989438.966,1
1695744000000,26126.4,26849,26093.8,26305.2,14269935,142699.35,3771240233.129,1
1695657600000,26243.8,26445.5,26083.5,26126.4,7938867,79388.67,2085822715.137,1
1695571200000,26578.5,26741.1,25980.5,26243.8,12607623,126076.23,3310900892.23,1
1695484800000,26578,26636,26546.1,26578.4,1775922,17759.22,472149205.948,1
1695398400000,26635,26648.6,26486,26578.1,3125898,31258.98,830545116.138,1
1695312000000,26585.1,26745.9,26460.1,26635,7190745,71907.45,1914358810.513,1
1695225600000,27180.5,27300,26375,26585,15734256,157342.56,4224376069.794,1
1695139200000,27427.7,27488,26937.7,27180.5,11583858,115838.58,3145353995.094,1
1695052800000,27267.6,27498,26619.4,27427.6,19084631,190846.31,5161336907.458,1
1694966400000,26548.2,27415,26367.7,27267.7,15015912,150159.12,4042316622.463,1
1694880000000,26510,26632.7,26415,26548.1,3656951,36569.51,970494767.531,1
1694793600000,26324.1,26899,26315.3,26510,7955151,79551.51,2114366218.801,1
1694707200000,26694.7,26882.4,26222.2,26324,10003706,100037.06,2653744885.791,1
1694620800000,26244.1,26808.8,26043.5,26694.7,15667941,156679.41,4136611933.984,1
1694534400000,26207.9,26600,25759.5,26244,16526035,165260.35,4313233855.158,1
1694448000000,25110.2,26403.9,24881,26207.9,22253459,222534.59,5728490521.41,1
1694361600000,25776.2,26050,24930,25110.2,18825004,188250.04,4801343829.077,1
1694275200000,25890,25950,25711.5,25776.2,3465974,34659.74,895345168.722,1
1694188800000,25843.9,25944.3,25721.1,25890.1,3171238,31712.38,819906707.447,1
1694102400000,25784.2,26449.6,25638.6,25843.9,14860978,148609.78,3874439545.901,1
1694016000000,25589.6,26059.9,25355,25784.2,10369461,103694.61,2667211184.383,1
1693929600000,25761.9,25865,25535,25589.6,5297921,52979.21,1362421342.928,1
1693843200000,25816.5,25951,25550,25761.8,9161030,91610.3,2359508109.875,1
1693756800000,25868.5,26140,25722,25816.6,7317928,73179.28,1896943848.071,1
1693670400000,25892.1,26085,25765,25868.5,4646987,46469.87,1203702544.462,1
1693584000000,25810.9,25985,25325,25892.1,9319155,93191.55,2395822211.775,1
1693497600000,26919.4,26925.4,25548.2,25811,20398578,203985.78,5333329511.364,1
1693411200000,27207.5,27600,26785,26919.3,10118850,101188.5,2751033152.95,1
1693324800000,27419.8,28176.1,26996,27207.5,20936330,209363.3,5779067755.584,1
1693238400000,26104.2,27700,25915,27419.9,21363820,213638.2,5719588606.376,1
1693152000000,26126,26255.7,25859.6,26104.1,8073853,80738.53,2103422390.402,1
1693065600000,26053.4,26185,25964.3,26126,2723083,27230.83,709841568.418,1
1692979200000,25930,26130,25830,26053.5,3912527,39125.27,1017665653.605,1
1692892800000,26004.9,26319.1,25780,25930.2,11746841,117468.41,3060026677.767,1
1692806400000,26143,26825,25988.9,26004,16003564,160035.64,4227823461.88,1
1692720000000,25938.3,26190,25300,26143,17259547,172595.47,4472915662.086,1
1692633600000,25939.5,26266,25910,25939.3,6118639,61186.39,1594378612.243,1
1692547200000,26105.3,26300,25801,25939.5,9104397,91043.97,2371529127.725,1
1692460800000,26206,26273.2,25960.5,26105.4,5899109,58991.09,1540643291.075,1
1692374400000,26001.7,26318,25588,26206.4,12883577,128835.77,3347062473.948,1
1692288000000,27928.1,28087,24098.6,26001.7,34256882,342568.82,9126027868.062,1
1692201600000,29106.1,29239.6,27860.5,27930.7,24844656,248446.56,7098470286.286,1
1692115200000,29334,29375.7,29040.4,29107.2,8276117,82761.17,2415579551.565,1
1692028800000,29607.7,29697.5,29250,29334,8139436,81394.36,2395069151.764,1
1691942400000,29377.4,29679.9,29093.1,29607.7,10940274,109402.74,3216282707.029,1
1691856000000,29442.7,29489,29362.3,29377.5,2297512,22975.12,675788972.941,1
1691769600000,29398.1,29463,29242.4,29442.7,3586449,35864.49,1054031160.881,1
1691683200000,29468,29569,29323,29398.1,6671964,66719.64,1964014907.321,1
1691596800000,29760.2,29776.6,29380,29468,11360607,113606.07,3357667083.662,1
1691510400000,29536.1,30258,29534.7,29760.1,17633919,176339.19,5261975203.119,1
1691424000000,28859.9,29675,28700,29536,15753992,157539.92,4609866052.822,1
1691337600000,29011.3,29233,28790,28860.1,8687008,86870.08,2524829519.247,1
1691251200000,29044.7,29146,28992.1,29011.3,2841156,28411.56,825832443.156,1
1691164800000,29271.2,29285.8,28800,29044.7,6470302,64703.02,1879724886.673,1
1691078400000,29256.9,29381.3,29090.7,29271.2,7835166,78351.66,2290090024.164,1
1690992000000,29328.4,29433.7,28920,29256.9,12867446,128674.46,3751918562.775,1
1690905600000,28955.6,30050,28866.1,29328.5,21720152,217201.52,6403154569.522,1
1690819200000,29247.5,29350,28566,28955.6,13924783,139247.83,4034530684.096,1
1690732800000,29345.1,29540,29028,29247.6,8852628,88526.28,2596306132.395,1
1690646400000,29303.9,29449.5,29224.2,29345.1,3944944,39449.44,1157404684.162,1
1690560000000,29393.3,29409,29201,29304,4592174,45921.74,1346208070.6,1
1690473600000,29291.4,29544.8,29078,29393.2,9368773,93687.73,2742893354.023,1
1690387200000,29317.3,29681,29182.6,29291.5,12467934,124679.34,3667629750.387,1
1690300800000,29183.4,29420,29100,29317.2,6518681,65186.81,1906412016.033,1
1690214400000,29100.9,29344.4,29001,29183.3,7290496,72904.96,2126377742.379,1
1690128000000,29899.9,30356,28854.5,29098.5,19153433,191534.33,5662630566.837,1
1690041600000,29902,29989,29618.6,29899.9,5448101,54481.01,1625806129.015,1
1689955200000,29866.2,30067.5,29769,29901.9,5050941,50509.41,1510843881.264,1
1689868800000,29802.3,29950,29550,29866.1,8868670,88686.7,2643135065.495,1
1689782400000,29954.7,30418.4,29614.4,29802.3,13609387,136093.87,4087919628.202,1
1689696000000,29906,30195,29490.8,29954.7,11470923,114709.23,3431755746.052,1
1689609600000,30179.9,30290,29645,29906.1,13698276,136982.76,4104024560.914,1
1689523200000,30374.2,30407.4,29950.1,30179.9,7768177,77681.77,2346756955.597,1
1689436800000,30299.9,30444.6,30053.1,30374.2,4947418,49474.18,1497752968.934,1
1689350400000,31245.8,31277.7,29888,30299.9,13828956,138289.56,4207706521.31,1
1689264000000,30919.1,31855.4,30720,31245.8,20332185,203321.85,6359202563.484,1
1689177600000,30523.6,31200,30190.4,30916.9,12934158,129341.58,3955291834.037,1
1689091200000,30594.3,30983.8,30408.9,30523.6,12390571,123905.71,3800957884.164,1
1689004800000,30310.8,31058.8,30183.9,30594.3,14360822,143608.22,4384647882.363,1
1688918400000,30345.4,30370,29950,30310.8,8438400,84384,2545991801.017,1
1688832000000,30212.4,30460,30038.4,30345.4,5052076,50520.76,1529602363.653,1
1688745600000,30388,30459,30107.7,30212.4,4255673,42556.73,1287593047.607,1
1688659200000,30397.9,30459.6,29700.4,30387.9,14037519,140375.19,4231925330.231,1
1688572800000,30365.4,31557.3,29880,30397.8,22818450,228184.5,7007830626.613,1
1688486400000,30971.8,31136.4,30200,30365.5,12534832,125348.32,3838972339.65,1
1688400000000,31065.5,31396.3,30822.3,30971.8,11895458,118954.58,3697870557.178,1
1688313600000,30498,31176.7,30366.1,31065.6,10976186,109761.86,3372087947.135,1
1688227200000,30579.3,30662.2,30152.3,30498.1,5137373,51373.73,1566562858.408,1
1688140800000,30066.4,30737.6,29930,30579.2,9881794,98817.94,3008471373.698,1
1688054400000,30479.6,31309.9,29431.5,30066.5,26920293,269202.93,8210224190.18,1
1687968000000,30410.1,30847.5,29833.2,30479.1,14055879,140558.79,4267427052.088,1
1687881600000,30495.5,30766.8,30003.6,30410,13764658,137646.58,4183649234.544,1
1687795200000,30414,31000,29902.2,30495.6,16270035,162700.35,4954928361.691,1
1687708800000,30585.1,30668.9,29956.9,30414,14048734,140487.34,4265376299.863,1
1687622400000,30404.7,31049,30240.6,30585.3,10967267,109672.67,3363820623.704,1
1687536000000,31236.4,31435.5,30300,30404.7,16545476,165454.76,5097922651.871,1
1687449600000,29852.2,31471.9,29794,31238,17785500,177855,5402267999.053,1
1687363200000,29857.8,30836.5,29525.4,29853.3,28640964,286409.64,8629987800.637,1
1687276800000,27068.6,30045.5,26987.6,29854.7,41085360,410853.6,11732098631.764,1
1687190400000,26442.9,27180,26303,27068.5,19395451,193954.51,5198717542.887,1
1687104000000,26559.9,26720.1,26250,26442.8,8572595,85725.95,2267886915.889,1
1687017600000,26418,26680,26366,26559.9,5956549,59565.49,1580003096.066,1
1686931200000,25838.1,26888.8,25770,26417.9,16434452,164344.52,4332134284.015,1
1686844800000,24962.7,25910,24933.4,25837.1,16160244,161602.44,4119034475.786,1
1686758400000,25988,26108.6,24781.3,24962.7,18920448,189204.48,4772529963.905,1
1686672000000,25760.8,26088.2,25739.4,25988,6546510,65465.1,1698082242.853,1
1686585600000,25822.5,26440,25650,25760.9,16672005,166720.05,4341547921.647,1
1686499200000,25754.5,26208.4,25605,25822.6,12792422,127924.22,3314256496.79,1
1686412800000,25634,26158,25344.6,25754.4,12361424,123614.24,3184476889.429,1
1686326400000,26477.9,26541.6,25450.5,25633.9,15626983,156269.83,4045636758.252,1
1686240000000,26726.2,26788,26279,26478,9573657,95736.57,2541360860.947,1
1686153600000,26348,26860,26118.2,26726.6,13494446,134944.46,3566933091.134,1
1686067200000,26065.6,27402.1,26064.1,26348.1,30845596,308455.96,8245188116.421,1
1685980800000,25972.1,26163,25343.7,26065.6,22968107,229681.07,5909117938.513,1
1685894400000,27176.1,27478.8,25961.4,25972,16228649,162286.49,4342964913.471,1
1685808000000,27298,27319.7,26913.4,27176.1,5896127,58961.27,1600334257.127,1
1685721600000,27098.9,27350,27003.2,27299.7,5167186,51671.86,1404158905.484,1
1685635200000,26902.6,27277.7,26480.5,27098.9,14994104,149941.04,4042028332.738,1
1685548800000,26910,27357.2,26608.3,26902.7,11232806,112328.06,3026052900.378,1
1685462400000,27679.6,27871.3,26811,26910.1,14668876,146688.76,3997561844.227,1
1685376000000,27639.5,28049.6,27525,27679.6,10445519,104455.19,2901518910.822,1
1685289600000,27272,28456,27207.3,27639.5,17402106,174021.06,4851313519.805,1
1685203200000,26692.3,27376.2,26622,27271.9,8472590,84725.9,2295146140.296,1
1685116800000,26755.8,26840,26545.5,26692.4,4644977,46449.77,1240583732.444,1
1685030400000,26230,26945,26211.9,26755.8,9959798,99597.98,2643298874.091,1
1684944000000,26315.3,26512.6,25860.4,26229.9,12267538,122675.38,3220986215.432,1
1684857600000,27322,27332.8,26070.2,26315.4,15696676,156966.76,4185619589.122,1
1684771200000,26872.4,27500,26779,27321.9,10694127,106941.27,2910353093.94,1
1684684800000,26901.5,27121,26527.3,26873.3,11030929,110309.29,2958699647.437,1
1684598400000,26939.9,27299.6,26767.9,26901.6,7167838,71678.38,1936533742.497,1
1684512000000,26884.9,26977.1,26772,26939.9,2953044,29530.44,793942472.899,1
1684425600000,27092.1,27191.5,26355.5,26884.8,15356433,153564.33,4119331544.314,1
1684339200000,26796,27550,26746.7,27092.5,14095125,140951.25,3840503439.828,1
1684252800000,27043.7,27248.7,26522,26796,11365941,113659.41,3054165731.519,1
1684166400000,27399.7,27666,26850,27043.8,14038977,140389.77,3814096365.474,1
1684080000000,27082.4,27544.9,26721,27399.7,11597585,115975.85,3155496365.683,1
1683993600000,26822,27200,26552.6,27082.3,7171109,71711.09,1927327937.772,1
1683907200000,26316.1,26980,25797.1,26822,12193839,121938.39,3235614572.489,1
1683820800000,27179.3,27218,26115.3,26316,16897774,168977.74,4496067602.24,1
1683734400000,28153.8,28300,26710.1,27179.3,22900489,229004.89,6278319288.399,1
1683648000000,27401.5,28315.5,27350,28153.8,13630337,136303.37,3796399271.473,1
1683561600000,27890.3,27933.8,27260.5,27401.5,13203032,132030.32,3640067124.108,1
1683475200000,28945.5,29034.7,27553.1,27890.3,16528655,165286.55,4660939783.905,1
1683388800000,28572.1,29149,28539.4,28945.5,8533271,85332.71,2463766083.023,1
1683302400000,29358.1,29845.7,28333,28572.2,15190061,151900.61,4438487295.96,1
1683216000000,28871.4,29557.5,28669.5,29358.1,15164821,151648.21,4414580225.7,1
1683129600000,28314,29393.8,28200.1,28871.4,19143259,191432.59,5520403415.436,1
1683043200000,28537,28886,28101.1,28314,12648587,126485.87,3607287273.59,1
1682956800000,28172.2,28777.7,27666,28539.9,17090985,170909.85,4814091094.213,1
1682870400000,29653.8,29868.8,28069.3,28172.2,18878967,188789.67,5443593876.216,1
1682784000000,29270.1,29972.1,29014.1,29653.7,8730148,87301.48,2570032995.56,1
1682697600000,29150,29451.4,29102.9,29270,8819732,88197.32,2584525504.059,1
1682611200000,29149.5,29909,28880,29150.1,18946364,189463.64,5562961357.397,1
1682524800000,29816.1,29911,27199.9,29149.5,36701446,367014.46,10537600980.723,1
1682438400000,27340,30084.7,27315.8,29817.7,27916713,279167.13,8031419079.524,1
1682352000000,27264.7,27598.4,26910,27340.1,11294445,112944.45,3087291420.454,1
1682265600000,27473.9,27999,27152,27264.7,15110071,151100.71,4159584746.386,1
1682179200000,27484.9,27889,27305,27473.9,9615709,96157.09,2655615988.648,1
1682092800000,28044.2,28097.9,27110,27484.8,12803554,128035.54,3514261831.721,1
1682006400000,28510.6,28665.2,27809.9,28044.1,16769266,167692.66,4727123274.153,1
1681920000000,29264.6,29369.9,28317,28510.6,17564476,175644.76,5066957559.358,1
1681833600000,30185,30473.4,28917.6,29264.5,18859784,188597.84,5589576688.479,1
1681747200000,29364.5,30498.9,29091.5,30185,14693945,146939.45,4388455257.148,1
1681660800000,30334.5,30574.5,29232,29364.6,13788848,137888.48,4112698961.311,1
1681574400000,30331.9,30400.7,30120,30334.5,4459210,44592.1,1350419507.826,1
1681488000000,30232.7,30608.7,29969,30331.9,7087941,70879.41,2149624925.638,1
1681401600000,30432.5,31068.2,30091.5,30232.8,17274193,172741.93,5286753627.467,1
1681315200000,29960.7,30599.8,29765,30432.6,13884602,138846.02,4187644851.788,1
1681228800000,30195.8,30587.4,29640,29960.7,20412017,204120.17,6144919400.965,1
1681142400000,28437,30478.5,28371.3,30195.8,27173625,271736.25,8063382667.954,1
1681056000000,27891.4,28580.3,27874.3,28436.9,9645053,96450.53,2728782232.351,1
1680969600000,28027.3,28093.8,27783.8,27891.4,5387992,53879.92,1505155968.822,1
1680883200000,27942,28160,27843,28027.4,4333486,43334.86,1213561007.584,1
1680796800000,28098.8,28166,27768,27941.8,7012359,70123.59,1959796802.319,1
1680710400000,28029.5,28319.2,27688,28098.7,12000822,120008.22,3359262066.639,1
1680624000000,28025.1,28796.9,27858.3,28030.7,15424925,154249.25,4376882484.301,1
1680537600000,28050.9,28448,27192.6,28024.3,17159527,171595.27,4801139043.068,1
1680451200000,28129.4,28583.2,27555,28050.9,17744564,177445.64,4981019840.981,1
1680364800000,28404.1,28588,28033.8,28129.4,6700475,67004.75,1898820064.181,1
1680278400000,28497,28845.2,28211.1,28404.2,8466050,84660.5,2410526604.602,1
1680192000000,28299.8,28682.8,27500,28494.9,19865752,198657.52,5579378885.127,1
1680105600000,28445.1,29189.8,28076,28299.9,18756677,187566.77,5353735737.127,1
1680019200000,26998.3,28650,26742.9,28445.2,19541875,195418.75,5447241038.451,1
1679932800000,26903.5,27314.6,26620.5,26998.4,14933745,149337.45,4032234812.521,1
1679846400000,27801,28152.9,26501,26903.2,15560951,155609.51,4278685252.685,1
1679760000000,27644.8,28221.7,27150.1,27801,10723566,107235.66,2968466827.142,1
1679673600000,28009.7,28050.6,26960.3,27643.2,10495100,104951,2890466205.252,1
1679587200000,28583.6,28641,27256.1,28009.7,21251787,212517.87,5967484421.319,1
1679500800000,28593.1,28910.1,26602.6,28583.5,33037261,330372.61,9173753787.402,1
1679414400000,28046,28753.3,27900.8,28592.5,15559830,155598.3,4398429747.46,1
1679328000000,27699.9,28254.8,27300,28045.9,18513402,185134.02,5152572169.652,1
1679241600000,27536.1,28498,27132.7,27700,29467504,294675.04,8229534022.642,1
1679155200000,27229,27760,26560,27543.5,18400652,184006.52,4998591054.811,1
1679068800000,26417.1,27778.3,26242.8,27227.8,22088784,220887.84,6010807136.768,1
1678982400000,24879.6,26975,24613,26417.9,31784469,317844.69,8245290828.531,1
1678896000000,24466.1,25072.3,23850,24880.8,22345973,223459.73,5476033711.202,1
1678809600000,25911,26010,23953.4,24460.5,34085749,340857.49,8446214264.646,1
1678723200000,24017.1,26489.7,23771.4,25915.9,35135653,351356.53,8744746057.278,1
1678636800000,20358.4,24537.3,20345.4,24015.6,44678437,446784.37,9979252091.662,1
1678550400000,20066.2,20530,19990.7,20358.3,9472183,94721.83,1926289917.914,1
1678464000000,20004.3,20686.5,19766.4,20066.3,20350175,203501.75,4105516532.309,1
1678377600000,21641.8,21676,19525,20008.2,42348461,423484.61,8591638178.648,1
1678291200000,22140,22218,21530,21641.9,13326430,133264.3,2901330284.123,1
1678204800000,22320.2,22395.3,21833,22140,14661564,146615.64,3238314423.845,1
1678118400000,22550.6,22580,21927,22320.2,11145746,111457.46,2487301064.838,1
1678032000000,22434,22599,22250,22550.5,6460415,64604.15,1448268050.8,1
1677945600000,22318.1,22669.6,22168.1,22433.9,6761901,67619.01,1514064626.343,1
1677859200000,22338.2,22448.8,22140.8,22318.1,4171320,41713.2,931493587.685,1
1677772800000,23360,23571.7,21877,22338.1,16080690,160806.9,3636810074.139,1
1677686400000,23710.5,23800,23189.1,23360,11380506,113805.06,2669411499.647,1
1677600000000,23517.1,24022.6,23022.7,23710.6,14096103,140961.03,3317445135.385,1
1677513600000,23559.1,23616.7,23096.5,23517.2,11338807,113388.07,2649778592.515,1
1677427200000,23250.9,23900,23140.1,23558.6,11473447,114734.47,2699379775.067,1
1677340800000,23005.7,23334.2,22722.6,23250.8,7153714,71537.14,1653013874.239,1
1677254400000,23346.3,23352.4,22828,23005.6,11058573,110585.73,2553166398.341,1
1677168000000,23954.5,24135.7,23333,23346.4,12834088,128340.88,3055679784.982,1
1677081600000,23718,24598,23573,23956.9,18979270,189792.7,4563842517.218,1
1676995200000,24558.6,24755,23637.3,23720,16430345,164303.45,3969784976.967,1
1676908800000,24946.8,25333,24381.8,24558.5,15819033,158190.33,3923007552.423,1
1676822400000,24927.5,25200,23832.5,24946.7,20547964,205479.64,5058616908.289,1
1676736000000,24667.1,25061.4,24500,24926.7,8018281,80182.81,1983162732.142,1
1676649600000,24120.2,25039,23907.8,24664.7,15240765,152407.65,3733390975.897,1
